PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),NO ( µg/m3 )
0.8904598443394626,0.9113410428078716,0.3682678311499273,1.0,0.7155900086132644,1.0,1.0
0.9808653094517896,1.0,1.0,0.9978870487347682,0.6536893482629916,1.0,1.0
1.0,1.0,1.0,0.987748415286551,0.7513063451047947,1.0,1.0
0.8613669578221121,1.0,0.5691411935953421,0.5251688484305209,0.7083548664944014,0.8881670366159566,0.9511950821925881
0.6654657920674304,0.945154527625617,0.7045123726346434,0.4348043036202781,0.547573930519667,0.5086532041217765,0.48431761494196435
0.23600584576691705,0.44877257050111585,0.7132459970887919,0.19898392876461896,0.4733850129198967,0.23698410120368868,0.13182237759490933
0.305611256500017,0.4065733414485696,0.6419213973799127,0.3412250701557225,0.5407981625035888,0.47591720354429473,0.4414242787281262
0.22961628657852703,0.31568269425847023,0.3522561863173217,0.18563943822432608,0.47315532586850423,0.25531914893617025,0.15790403990808569
0.368827108044727,0.42442686143233915,0.9082969432314412,0.5177768308380489,0.5815676141257536,0.6484398967751249,0.6684604356108962
0.8823029602691773,0.9659836342733481,0.6157205240174672,0.6278357594370761,0.718690783807063,0.8355800985328353,0.8718502661193708
0.30873806206029303,0.30729695002366936,0.7903930131004369,0.25012750567979847,0.46385300028710885,0.25622146427733566,0.16332462635269163
0.15892329130272237,0.21640630283356999,0.39155749636098985,0.12107188670871961,0.258168245765145,0.12239005287567899,0.06512559655910599
0.13105393739591475,0.18475688104416038,0.6710334788937409,0.26165269439924405,0.21900660350272755,0.11087650912240811,0.0663825441404639
0.06117663052713864,0.08520998174071819,0.5211062590975255,0.2440160646117093,0.2516221648004594,0.11556854889646835,0.058526621756977044
0.14383305577269484,0.19990532224251029,0.4832605531295488,0.34753963715526554,0.39643985070341664,0.1598541858408677,0.05679831883260993
0.294463514937294,0.5028741462095083,0.8820960698689957,0.9624636526016678,0.5569910996267585,0.3809936296536914,0.29883928746783983
0.21887638921931826,0.31487117062284437,0.3114992721979622,0.7107199710324759,0.5108240022968704,0.30772562395105846,0.21564506942671408
0.4713319511946438,0.7409210793264353,1.0,0.691140397552774,0.5656043640539764,0.4948297330951221,0.4565076497044209
0.2331509363423173,0.39115439237167776,0.9665211062590975,0.3285694414699252,0.47935687625610107,0.2074603432407558,0.08727929768053894
0.12847092410699115,0.2537363900723608,0.356622998544396,0.21190450431752994,0.47154751650875687,0.22074242506271097,0.10966867647347645
0.41151480134588597,0.6365050382092378,0.44832605531295494,0.5309800163825479,0.6980189491817399,0.7570425712377962,0.7697232751340417
0.6847704177004384,1.0,0.8951965065502183,0.6103404346453354,0.622566752799311,0.6989695558803891,0.7197596087750654
0.19576521768684366,0.34273348211266647,1.0,0.10178375478284292,0.30950330175136376,0.1525273852706044,0.08515819863699747
0.12480032627536283,0.16419828227497124,0.512372634643377,0.08634618399235186,0.23221360895779503,0.15119195856567952,0.11783883575230278
0.13499643136321926,0.1766416446879015,0.5604075691411936,0.07164163286754201,0.3358024691358025,0.1789471784599282,0.1110041832786692
0.2328790402066411,0.2602285791573679,0.9519650655021834,0.1711645077176814,0.5549239161642262,0.4074495154566618,0.3373333071469254
0.19943581551847198,0.31460066274430243,0.6026200873362446,0.06333996436464637,0.4256101062302613,0.22510963131395162,0.13637881257733173
0.3241001937259967,0.48123351592615127,1.0,0.08251328598144046,0.6247487797875394,0.3558731705556458,0.2342636054755779
0.11555585766237297,0.12957327382160005,0.9461426491994178,0.494011096857951,0.3328165374677003,0.155956183567033,0.07958049374472181
0.10957414267749721,0.15256644349766685,0.9563318777292578,0.5135465125264671,0.2739018087855298,0.135022467651995,0.07628100634365734
0.2241783638650036,0.18908500710083176,0.4337700145560408,0.6749698070966018,0.488429514786104,0.3110822370201939,0.22962861126932063
0.6404513475852225,0.8012443362412929,1.0,0.9579948821096835,0.5356302038472581,0.746034324075578,0.826285916295147
0.330897597117901,0.37627645905186985,0.4861717612809317,0.701261367876517,0.5692793568762561,0.41127533250320325,0.3359978003417326
0.29432756686945594,0.3984581050923107,0.6375545851528386,0.6707924781584426,0.5184036749928222,0.2638370057567719,0.1502052359722686
0.3357917275600721,0.5158585243795224,0.6098981077147017,0.6683726301054709,0.5580246913580246,0.3048743074729757,0.19859771785454758
0.45705740407164464,0.5783458443227159,1.0,0.996721282519468,0.8103359173126614,0.5379964990164763,0.4156568533102893
0.5316928933147538,0.6792452830188679,0.5356622998544396,0.8285241797134599,0.7124892334194659,0.41535379784527104,0.2794351591806273
0.33212112972844376,0.3400284033272469,0.7394468704512374,0.497393585194769,0.47958656330749355,0.2838684063306445,0.19663373725867586
0.37657614791149785,0.4779874213836477,0.47016011644832606,0.539105053640701,0.6365776629342521,0.36431884214895427,0.24062690260620226
0.32845053189681545,0.4095489281125312,0.5749636098981077,0.2924306887956178,0.4753373528567328,0.21767455290274845,0.10542647838639355
0.2888896441559325,0.3151416785013863,0.3231441048034935,0.13198769763380366,0.44295147861039336,0.24727049609297458,0.16780250211127914
0.35631988580362306,0.3776289984445796,0.6186317321688501,0.26423151057248395,0.6898650588573069,0.46018082399436955,0.3635720879077715
0.24171566461611668,0.2285791573679583,0.4643377001455605,0.369256448696351,0.5314958369221935,0.264017468825005,0.14572736021368107
0.28453930598511373,0.37248934875228235,0.406113537117904,0.3952830626091526,0.3494688486936549,0.2131268835832747,0.15326904570182845
0.10100941440369779,0.1931426252789612,0.5749636098981077,0.35573532691131565,0.17754809072638533,0.1142692148051901,0.08979319284325471
0.07803419093906128,0.14391019138432404,0.4832605531295488,0.3417461323277128,0.30950330175136376,0.31631566599895333,0.3197360410079148
0.07191652788634742,0.15040238046933113,0.8398835516739447,0.3228554207025066,0.40551248923341954,0.3686138631729017,0.34896007227448594
0.1795873976141114,0.25752350037194827,0.745269286754003,0.34317684541012666,0.48532873959230544,0.3951058415895188,0.3507669344226879
0.264418991945077,0.3881788057077162,0.7671033478893741,0.3153750874876634,0.5453919035314384,0.40524786602421814,0.3383545770567787
0.21384631070930907,0.22830864948941632,0.5138282387190685,0.3465946599958933,0.5320700545506747,0.5161243751466262,0.5017577626333052
0.5061346565611937,0.5778048285656319,0.7627365356622999,0.7151622468377486,0.6966408268733849,0.8748127695667082,0.9364259481116327
1.0,1.0,1.0,1.0,0.8336491530289979,1.0,1.0
1.0,1.0,0.6026200873362446,1.0,0.8585701981050818,1.0,1.0
0.4760901335689768,0.5677960370595793,0.7933042212518195,0.7806306177015417,0.8280218202698822,0.8281450201216322,0.81261661134788
0.9214560038065459,1.0,0.6608442503639012,1.0,0.8565030146425495,1.0,1.0
0.7895863780036027,0.8853722864678433,0.8078602620087338,0.8289480947008419,0.6078667815101924,0.6020608882392219,0.5899012117760277
0.2258097406790606,0.3016162845742882,0.6011644832605532,0.562932608556459,0.5823715188056273,0.3547542995326007,0.25036824636172594
0.48451891377493805,0.7003448975451408,0.9068413391557497,0.3863455216251841,0.6229112833763997,0.42488224784797796,0.3318341614784846
0.35604798966794693,0.4804219922905254,0.5604075691411936,0.6244267764135467,0.5853574504737296,0.3997256961362857,0.3125871516389418
0.3873160452707067,0.5391222019341313,0.745269286754003,0.5849143669646583,0.5871949468848694,0.4234024506884666,0.345346347978082
0.329266220303844,0.4301075268817204,0.40320232896652114,0.5079561336303682,0.5734137238013207,0.4017468825004963,0.3207573109177681
0.4411514801345887,0.5450733752620545,0.7787481804949055,0.5517783454509726,0.7004306632213609,0.5557540649306121,0.48290354891293674
0.6836828331577338,0.9348752282410223,0.39883551673944695,0.48264487625877367,0.6881424059718634,0.6564885496183207,0.6313804819608383
0.2300241307820413,0.33272469060661386,0.5618631732168851,0.1739994391957979,0.5660637381567614,0.4271921751213615,0.3603511597305418
0.5942290045202734,0.7704064380875091,0.36681222707423583,0.6120095999081516,0.659661211599196,0.7766047678342628,0.8142663550484122
0.2602046018420964,0.4674376141205112,0.388646288209607,0.527032308062554,0.642319839219064,0.4720552938841067,0.38965375022094784
0.1586513951670462,0.33894637181307896,0.8981077147016012,0.48309528593286694,0.6509331036462819,0.5056936098027539,0.43396115246381367
0.4214390102980662,0.6965577872455534,0.6273653566229986,0.6263962147924251,0.6775768016078093,0.706621189973472,0.7071901329614865
1.0,1.0,1.0,1.0,0.8938271604938272,1.0,1.0
0.9993542466777692,1.0,1.0,1.0,0.8717772035601493,1.0,1.0
0.21942018149067058,0.2637451815784134,0.7190684133915575,0.8046171407375678,0.7109962675854149,0.6723692996228323,0.6504703733527114
0.44631750671243586,0.6246026915533914,0.9010189228529841,0.5581459018239384,0.6647143267298307,0.7772905274935485,0.8133236443623937
0.2048737382319954,0.33245418272807187,0.5458515283842795,0.5236056619145502,0.3925351708297445,0.3785393319257214,0.36891411512854255
0.44509397410189316,0.6373165618448636,0.5007278020378458,0.600192969634881,0.5344817685902957,0.5637305325465144,0.5679831883260994
0.3266832070149204,0.4701426929059308,0.522561863173217,0.5234290306698077,0.5192075796726959,0.470322848429069,0.44244554863797947
0.5307412568398873,0.7087306417799417,0.50509461426492,0.7218212447645395,0.7909273614699971,0.8010755598866692,0.7902272325549424
0.7842844033579174,0.8242375059173597,0.8034934497816595,0.7725762329412855,0.6927361469997129,0.8525075343330988,0.9072804760688965
0.13676375624511436,0.23453033069588147,0.2911208151382824,0.6010584627341191,0.4666092449038186,0.3439987006659087,0.2868982854449398
0.37032253679094596,0.50449719348076,0.47016011644832606,0.730908922306539,0.566867642836635,0.6300326638153502,0.6475636820708212
0.17972334568194953,0.3384053560559951,0.7671033478893741,0.5754734269331736,0.6733275911570485,0.49908866150542297,0.4145570241766011
1.0,1.0,0.6564774381368268,0.7901598733553974,0.8815389032443296,1.0,1.0
1.0,1.0,0.6040756914119361,0.6706953309738342,0.8761412575366063,1.0,1.0
1.0,1.0,0.6608442503639012,0.4656882767634974,0.9999999999999999,1.0,1.0
0.9657750739217621,1.0,0.7278020378457062,0.6529438908772169,0.9708871662360034,0.7457816757800516,0.6318518373038475
0.733031981782959,0.8423615337796712,0.8806404657933042,0.47448451275167197,0.8560436405397646,0.5067402955985058,0.34393228194905434
0.8362165652720661,0.8404679786298774,1.0,0.5264759196416152,0.881768590295722,0.5987403677837331,0.463028065282715
0.4165448798558951,0.42442686143233915,0.49053857350800584,0.3567156303196363,0.6089003732414585,0.3008680273582012,0.16214623799516859
0.4354416612853891,0.4601339013998782,1.0,0.9474411652363215,0.6285386161355153,0.4979336978687312,0.43301844177779525
0.30737858138191215,0.36248055724622974,1.0,1.0,0.444214757393052,0.2727157887138397,0.19569102657265747
0.2716242395404956,0.3216338675863934,0.7496360989810773,1.0,0.49428653459661215,0.2816306642845542,0.18579256436946404
0.378343472793393,0.41604111719753833,1.0,1.0,0.7387884008039047,0.48829697002508443,0.37009250348606554
0.49933725316928945,0.5707716237235408,1.0,1.0,0.9414872236577663,0.6972371104253515,0.5761533476049256
0.520681099819869,0.5902481909785621,1.0,0.9960147575404981,0.913006029285099,0.6054896865356506,0.4587858671956321
0.33184923359276763,0.3151416785013863,0.9344978165938866,1.0,0.8637381567614125,0.41928789273275224,0.216273543217393
0.4494443122727119,0.5066612565090957,0.8704512372634645,0.7728588429328733,0.763939132931381,0.625521087109523,0.5536854095881533
0.1269754953607722,0.21613579495502805,0.950509461426492,0.8767003517169661,0.6470284237726097,0.49529893707252814,0.4207632028595557
0.3264113108792442,0.25157232704402516,0.6433770014556042,0.7330373288056857,0.761068044788975,0.4497500586504972,0.30543826226996873
0.6698161302382492,0.7149523229864069,0.8646288209606987,0.8546302776863955,0.7662360034453058,0.7269413314565174,0.6964275192961094
1.0,1.0,0.6302765647743815,0.8349888832710339,0.7382141831754234,0.7669319473769693,0.7657953139422983
0.9778744519593516,0.9724758233583553,0.49344978165938874,0.6297433768802947,0.521159919609532,0.462129825131287,0.47237661291906435
0.19739659450090066,0.22912017312504224,0.8282387190684135,0.5706513939517045,0.3196095320126328,0.1753740097089131,0.1130467230983758
0.1479114978078374,0.22912017312504224,1.0,0.560062350829394,0.3111111111111111,0.1655568187970332,0.10299114244751262
0.19318220439792,0.2548184215865287,0.9403202328966522,0.4391494322409427,0.317312661498708,0.14754660458737123,0.07447414419545534
0.17333378649355946,0.21667681071211198,0.7729257641921399,0.44220515277498723,0.29629629629629634,0.147943623337484,0.08460828407015339
0.10930224654182102,0.19395414891458712,0.5502183406113537,0.4344951989419788,0.25828308929084126,0.13888437731218306,0.0886148044857317
0.2241783638650036,0.2645567052140393,0.4599708879184862,0.3902402405717553,0.4178007464829171,0.19103820403154498,0.09136437731995209
0.466981613023825,0.5147764928653547,0.6564774381368268,0.7479715005486607,0.6053402239448751,0.5199140995795211,0.4744977119626058
0.16109846038813175,0.24264556705214035,0.4657933042212519,0.3579697121573078,0.5220786678151019,0.25744861314132067,0.13912838541155212
0.16857560411922645,0.24102251978088857,0.6259097525473072,0.4792977141709039,0.3216767154751651,0.15393499720282244,0.08178015201209812
0.38908337015260175,0.49367687833908147,0.5982532751091703,0.5452606525199758,0.5735285673270168,0.43007958421309084,0.36113675196889056
0.5346837508071917,0.576993304930006,0.8326055312954876,0.7846666416439069,0.68366350846971,0.5187230433291827,0.4378105544317222
0.5886551337389119,0.6624737945492661,1.0,0.5946114223010194,0.6681596325007177,0.5015068666197463,0.4202918475165465
0.2876661115453897,0.2964766348819909,0.8893740902474527,0.3655471925567593,0.28389319552110254,0.12585494378575424,0.05876229942848165
0.25463073106073486,0.1679853925745587,1.0,0.39145016459824117,0.2884869365489521,0.12693772219515276,0.058212384861637566
0.2277130136287938,0.23480083857442346,0.8951965065502183,0.44663859701802294,0.3385587137525122,0.1540432750437623,0.07431702574778562
0.17482921523977843,0.18367484952999252,1.0,0.3783176315516392,0.32443296009187483,0.15512605345316083,0.08201582968360271
0.1886959181592632,0.3208223439507675,0.8689956331877731,0.5424345526040965,0.40769451622164804,0.21428184721996646,0.1289942455368541
0.19658090609387216,0.259687563400284,1.0,0.37420212354913995,0.3576227390180879,0.154729034703048,0.06677534025963824
0.24796927573666863,0.2637451815784134,1.0,0.40026406371088996,0.3684180304335343,0.16400483641022867,0.07518117720996917
0.26251571899534387,0.3005342530601203,1.0,0.36861174465304103,0.3689922480620156,0.1577608142493639,0.06606830724512441
0.24470652210855456,0.30756745790221135,1.0,0.3811172367808073,0.28538616135515366,0.12278707162579179,0.05373450910305006
0.2551745233320872,0.29404206397511323,0.8646288209606987,0.368320303099216,0.2897502153316107,0.1256744807175212,0.05577704892275664
0.30384393161812195,0.37248934875228235,0.49053857350800584,0.35166397672000194,0.3590008613264427,0.15891577788605565,0.07188168980890469
0.26985691465860046,0.34083992696287274,0.5633187772925765,0.3463473762532539,0.30111972437553836,0.12610759208128058,0.05122061394033427
0.25952486150290593,0.34625008453371203,1.0,0.37912130371521746,0.40987654320987654,0.17616804720913865,0.07392422962861125
0.29378377459810356,0.35869344694664224,1.0,0.33206674011582593,0.24978466838931956,0.12968076083229568,0.0791091384017126
0.42388607551915175,0.3816866166227091,1.0,0.34300904572762136,0.24863623313235717,0.12679335174056633,0.07565253255297838
0.29759032049757,0.23696490160275913,1.0,0.4975083955038517,0.3183462532299742,0.19793189323804883,0.1449417679753324
0.25544641946776336,0.2656387367282072,0.547307132459971,0.25642440955486717,0.2969853574504738,0.24062945518199702,0.21619498399355813
0.4667097168881488,0.4801514844119834,0.5676855895196506,0.5463027768639563,0.26333620442147576,0.42964647284933144,0.5227330753972151
0.46399075553138713,0.5180225874078582,0.8893740902474527,0.4453050311202174,0.37749066896353717,0.4320646779636548,0.45265824773651236
0.5942290045202734,0.6513829715290457,0.9170305676855897,0.562932608556459,0.4681022107378697,0.6098568927868911,0.6651609482098317
0.6937429901777522,0.8396564549942515,0.7132459970887919,0.47598587833198275,0.41022107378696526,0.6221644740403877,0.7085256397666793
0.7101927063861606,0.830188679245283,0.9534206695778749,0.4885178651464604,0.46683893195521103,0.673055059282118,0.7555040556199305
0.8761852972164633,0.8983566646378573,0.7409024745269288,0.34092479703966033,0.5414872236577662,0.43801995921534664,0.387768328848911
0.8167759915712198,0.8442550889294649,0.5414847161572054,0.3522998492010748,0.589951191501579,0.38175157454027037,0.28626981165426085
0.6505115046052409,0.7655372962737538,0.5851528384279476,0.31876640738671863,0.502440424921045,0.4794181870680166,0.4641278944164032
0.3491146382082045,0.2918780009467775,0.42212518195050946,0.2564950620527642,0.42905541200114844,0.2862505188313212,0.22208692578117328
0.24212350881963093,0.19043754649354155,0.7307132459970889,0.24764583669116688,0.3600344530577089,0.19486402107808637,0.12294518530156923
0.20908812833497606,0.1982822749712585,0.7423580786026203,0.2809673210118321,0.2234855010048809,0.13487809719740856,0.09874894436042972
0.23151955952826023,0.2099141137485629,1.0,0.3105530545061942,0.27746195808211316,0.1502896432245141,0.09654928609305341
0.34884274207252836,0.4620274565496719,0.47016011644832606,0.3234294722479196,0.5351708297444732,0.280042589284103,0.16575996229157255
0.5556197532542569,0.6841144248326232,0.8515283842794761,0.5407035664056203,0.761986792994545,0.48201685525057303,0.3518667635563761
0.6778370662406962,0.7455197132616487,0.5094614264919943,0.41801550380750724,0.69710020097617,0.39737967624925563,0.2604238270125891
0.582673418754036,0.7154933387434909,0.7016011644832605,0.4026132592659647,0.5530864197530864,0.23016259722447807,0.08688650156136457
0.5991231349624444,0.6297423412456886,1.0,0.4075765972432278,0.5664082687338501,0.29707830292530635,0.17628689828544492
0.21017571287768075,0.19963481436396835,1.0,0.5588789214896195,0.261039333907551,0.16469059606951442,0.12443781055443173
0.2031064133501003,0.22695611009670658,0.8296943231441047,0.2599128766385308,0.30364628194085563,0.21063649324165812,0.1705520749454995
0.19753254256873876,0.21775884222627984,1.0,0.2812764256901314,0.34774619580821137,0.20450074892173314,0.142192195141112
0.14967882268973254,0.1931426252789612,1.0,0.37675444503566846,0.24117140396210168,0.14585025174598015,0.10652630752008171
0.1230330013934677,0.15337796713329271,0.6448326055312956,0.22931151348689946,0.15055986218776918,0.06911735513327197,0.03786554588840662
0.19073513917683446,0.22208696828295116,0.7205240174672489,0.23007102783929204,0.1722652885443583,0.07362893183909913,0.03456605848734214
0.239132651327193,0.26780279975654286,0.8093158660844251,0.4232614517763584,0.1536606373815676,0.06539981592767041,0.03103089341477306
0.21194303775957582,0.17474808953810772,1.0,0.4102084027898905,0.12380132070054552,0.05204554887842203,0.02553174774633226
0.16585664276246476,0.23344829918171367,0.6288209606986901,0.3995398756074459,0.15262704565030144,0.05785645967552741,0.020975312763909893
0.19359004860143428,0.2469736931088118,0.6681222707423582,0.2776024957994882,0.17019810508182603,0.06536372331402379,0.02356776715046055
0.19862012711144342,0.24751470886589572,1.0,0.31273445037876363,0.1963824289405685,0.08019778752278346,0.033151992458314516
0.14763960167216125,0.1880029755866639,1.0,0.3609106223822698,0.19397071490094747,0.08557558695612943,0.04179350708015005
0.20718485538524287,0.21180766889835662,0.8588064046579331,0.26897405949381903,0.20901521676715473,0.08582823525165575,0.03527309150185596
0.25952486150290593,0.2253330628254548,0.7481804949053859,0.34553487252743853,0.24806201550387602,0.09712522332304693,0.03409470314433294
0.17061482513679777,0.19016703861499962,1.0,0.4311392052918721,0.17938558713752512,0.066663057405302,0.02152522733075397
0.2572137443496585,0.23534185433150734,1.0,0.4580754701150973,0.22670111972437557,0.07716600797646761,0.015240489423964491
0.24008428780205962,0.24886724825860546,0.4002911208151383,0.42489529079022603,0.24289405684754523,0.09214444263981376,0.02922403126657109
0.30737858138191215,0.20747954284168524,0.5560407569141195,0.493295740316744,0.38966408268733854,0.15198599606590513,0.04870671877761847
0.3523773918363186,0.36762020693852704,0.3071324599708879,0.3461707450085114,0.5016365202411713,0.19619944778301124,0.061668990710371775
0.30669884104272177,0.2223574761614932,0.3609898107714702,0.33602327999805703,0.32684467413149587,0.12134336707992709,0.033151992458314516
0.2539509907215444,0.2513018191654831,0.8515283842794761,0.31677047432112887,0.47200689061154183,0.225073538700305,0.11571773670876132
0.2085443360636237,0.25562994522215454,0.6608442503639012,0.276940128631704,0.3269595176571921,0.12155992276180681,0.033387670129819115
0.29786221663324614,0.34138094271995667,0.8806404657933042,0.32255514758644444,0.33212747631352285,0.11921390287477669,0.02780996523754345
0.3998232675118106,0.35111922634746734,0.3027656477438137,0.1930137926923238,0.30640252655756534,0.10968545287206972,0.025767425417836873
0.35020222275090923,0.34760262392642177,0.5866084425036391,0.4511250306344815,0.37094458799885155,0.1433959540180102,0.04477875758587505
0.3351119872208817,0.33407722999932365,1.0,0.46461965773280545,0.43020384725811084,0.16692833811560465,0.05177052850717835
0.25653400401046805,0.3619395414891458,0.564774381368268,0.5487667827281137,0.33603215618719495,0.11116525003158102,0.014533456409450675
0.22390646772932746,0.34138094271995667,0.1848617176128093,0.44498709487968097,0.33901808785529725,0.11195928753180663,0.014454897185615805
0.2665941610304864,0.3297491039426523,0.29548762736535666,0.4025426067680677,0.41274763135228254,0.14368469492718317,0.02663157688002043
0.25952486150290593,0.29945222154595247,0.26928675400291124,0.4682229351255517,0.40482342807924204,0.13892046992582968,0.023410648702790818
0.19957176358631004,0.1955771961858389,0.23871906841339158,0.41113571682478844,0.4122882572494976,0.14307112049519066,0.02584598464167174
0.29759032049757,0.3811456008656252,0.5866084425036391,0.47372499839927934,0.4423772609819122,0.18183458755165754,0.06740381405031717
0.22363457159365122,0.28295124095489277,0.43813682678311505,0.46661559079839526,0.4281366637955786,0.14108602674462672,0.015868963214643438
0.21357441457363288,0.2285791573679583,0.6360989810771471,0.41248694584706824,0.17031294860752222,0.13054698355981448,0.11618909205177053
0.2054175305033477,0.19584770406438085,1.0,0.40991696123606547,0.12977318403674992,0.11917781026113007,0.12828721252234027
0.20351425755361455,0.2437275985663082,0.455604075691412,0.44557880954956824,0.16824576514498996,0.11831158753361125,0.09984877349411789
0.14152193861944737,0.24589166159464393,0.9898107714701603,0.46136964282954424,0.25058857306919324,0.15815783299947667,0.1198028163481745
0.27624647384699047,0.2837627645905187,1.0,0.4512839987547498,0.22922767728969284,0.1309079096962807,0.09057878508160339
0.20922407640281412,0.24453912220193408,0.4585152838427948,0.40746178693414525,0.11495836922193513,0.04309458069406097,0.017440147691340807
0.24579410665125925,0.288631906404274,0.6055312954876273,0.3752795741420689,0.1923629055412001,0.17483262050421383,0.08452972484631852
0.3185263229446352,0.2705078785419625,1.0,0.31416516346117757,0.3611828883146713,0.1942865392597405,0.11854586876681658
0.29323998232675125,0.3170352336511801,0.819505094614265,0.3186515970776361,0.3215618719494689,0.11621821594210748,0.03912249346976452
0.34693946912279516,0.41279502265503476,1.0,0.4678431779493554,0.4095320126327878,0.1808961795968455,0.08115167822141917
0.38079053801447854,0.4698721850273888,0.4687045123726347,0.435369523603454,0.45282802182026993,0.19486402107808637,0.08162303356442838
0.26224382285966763,0.32650300940014876,0.787481804949054,0.42658211917751665,0.3358024691358025,0.11712053128327289,0.02325353025512108
0.1954933215511675,0.2972881585176168,0.5851528384279476,0.36348943855550964,0.22842377260981916,0.0700196704744374,0.004163638863248029
0.26047649797777256,0.3402989112057888,0.4439592430858807,0.5071259667800786,0.33775480907263855,0.11704834605597965,0.022310819569102656
0.19372599666927234,0.2518428349225671,0.3682678311499273,0.36212054640875563,0.3039908125179443,0.10214209661992672,0.016183200109982913
0.31716684226625436,0.3200108203151416,0.4148471615720524,0.39780888940896975,0.4178007464829171,0.1947557432371465,0.0970206414360626
0.5945009006559495,0.5618448637316561,0.29548762736535666,0.3873964775314017,0.32684467413149587,0.1553426091350405,0.08154447434059353
0.565000169935085,0.6884425508892945,0.34643377001455605,0.2638694165207619,0.33316106804478895,0.13899265515312292,0.05554137125125203
0.504911123950651,0.5926827618854398,0.6550218340611356,0.3324553288542593,0.37427505024404245,0.20110804323895115,0.125459080464285
0.3772558882506883,0.4068438493271116,0.38573508005822416,0.3379927183769355,0.3728969279356876,0.1504340136791006,0.05703399650411454
0.24932875641504945,0.30459187123824977,0.5036390101892285,0.35066601018720706,0.23646281940855585,0.08095573240936242,0.016104640886148044
0.2708085511334671,0.2783526070196794,0.388646288209607,0.3912558702290245,0.34028136663795583,0.16660350459278506,0.09167861421529155
0.4498521564762262,0.4084668965983633,0.8515283842794761,0.45206117623161657,0.6271604938271604,0.3808853518127515,0.2681226309484062
0.4340821806070082,0.5688780685737471,0.7350800582241632,0.5407742189035173,0.47924203273040483,0.37290888419684914,0.32334976530431875
0.2822281888318663,0.22479204706837086,0.2547307132459971,0.41926958564517874,0.43410852713178294,0.15274394095248406,0.03016674195258951
0.5133399041566122,0.5120714140799351,1.0,0.4933487296901668,0.6343956359460236,0.5017595149152726,0.43576801461201564
0.34490024810522385,0.4874551971326164,0.2838427947598254,0.3829983595373144,0.4996841803043353,0.24636818075180916,0.13355068051927646
0.17455731910410227,0.2853858118617705,0.9388646288209608,0.30748850240991255,0.1822566752799311,0.05457203183368524,0.002985250505725002
0.3024844509397411,0.2569824846148644,0.8326055312954876,0.3929515301785521,0.38047660063163946,0.23124537563387654,0.16521004772472847
0.23845291098800256,0.2299316967606681,0.5443959243085881,0.33222570823609415,0.36795865633074937,0.12784003753631823,0.024117681717304634
0.25599021173911574,0.2637451815784134,0.5152838427947599,0.3157901709128082,0.3235142118863049,0.24499666143323773,0.22114421509515486
0.3489786901403665,0.2586055318861162,0.7496360989810773,0.31769778835602674,0.3443008900373241,0.15288831140707054,0.07023194610837244
0.32940216837168207,0.26590924460674914,0.6637554585152838,0.3987626981305791,0.3926500143554407,0.2566545756410951,0.1957695857964923
0.24008428780205962,0.28457428822614456,0.45414847161572053,0.30520112779049763,0.34556416881998275,0.11015465684947577,0.008798633069505273
0.4073004112429053,0.41766416446879007,0.8951965065502183,0.46730445265289094,0.5062302612690209,0.22792485517838773,0.10440520847654025
0.4501240526119023,0.6481368769865421,0.8165938864628821,0.794293044482371,0.6021246052253804,0.4393914785339181,0.36192234420723923
0.49607449954117533,0.5415567728410089,0.4919941775836973,0.4715789287756584,0.40034453057708874,0.35529568873729994,0.3325411944929984
0.4214390102980662,0.4598633935213362,0.6229985443959243,0.4747494596187856,0.4953201263278783,0.3526970205547435,0.286191252430426
0.4154572953131904,0.4525596808007032,0.4890829694323144,0.39191823739680876,0.4034453057708872,0.271091621099742,0.21140287133963118
0.29527920334432256,0.3857442348008385,0.8471615720524017,0.39379936015331596,0.3787539477461958,0.23835562052226011,0.17597266139010545
0.34503619617306197,0.424967877189423,0.9534206695778749,0.37084612989903315,0.3833476887740454,0.14563369606410048,0.042421980870829
0.42442986779050407,0.6784337593832419,0.3755458515283843,0.4416664274785227,0.45363192650014356,0.2047533972172595,0.09497810161635603
0.15729191448866534,0.16582132954622303,0.8544395924308588,0.3214247076200927,0.178351995406259,0.05413892046992583,0.004792112653926978
0.2336947286136696,0.23344829918171367,0.596797671033479,0.34679778592734717,0.3447602641401092,0.11603775287387437,0.017597266139010543
0.8969853515956905,0.6678839521201053,0.9082969432314412,0.3359967853113457,0.3523399368360609,0.1998808943749662,0.13307932517626725
1.0,1.0,1.0,0.5864863850428661,0.5770887166236003,0.5520004331113638,0.5326315376004086
1.0,1.0,1.0,0.8132102507942885,0.7847258110824002,1.0,1.0
1.0,1.0,1.0,0.8596466050370815,0.8716623600344531,1.0,1.0
1.0,1.0,1.0,0.6564146948364064,0.6457651449899511,0.8130222150036996,0.87232162146238
0.34245318288413834,0.45905186988571034,1.0,0.3201441310957098,0.4507608383577376,0.255716167686283,0.16843097590195807
0.288073955748904,0.3354297693920335,0.879184861717613,0.5784496634070841,0.44352569623887456,0.3256636529334272,0.271264999901801
0.4373449342351223,0.4498546020152836,1.0,0.3502950845732479,0.5529715762273901,0.4001949001136918,0.32814187795824573
